time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-12-21 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0668,0.16,rain,9.1,6.79,6.8,0.85,982.4,4.25,11.19,206,0.81,0,16.093,378.6,
2019-12-21 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0834,0.21,rain,9.96,7.63,7.04,0.82,981.6,4.78,10.45,210,0.68,0,16.093,373.6,
2019-12-21 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0636,0.2,rain,10.41,10.41,7.01,0.79,980.9,4.81,9.93,207,0.63,0,16.093,368.7,
2019-12-21 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0801,0.2,rain,10.75,10.75,6.92,0.77,980.3,4.76,9.46,198,0.66,0,16.093,353.9,
2019-12-21 15:00:00,Possible Drizzle,rain,0.0963,0.27,rain,10.61,10.61,6.86,0.78,979.2,4.72,10.43,194,0.9,0,16.093,350.4,
2019-12-21 16:00:00,Possible Drizzle,rain,0.1863,0.46,rain,10.24,10.24,6.7,0.79,978.5,4.94,11.13,185,0.95,0,16.093,347.8,
2019-12-21 17:00:00,Possible Drizzle,rain,0.268,0.53,rain,9.73,7.3,6.47,0.8,977.3,4.88,11.18,175,0.95,0,16.093,346.0,
2019-12-21 18:00:00,Possible Drizzle,rain,0.3016,0.54,rain,9.21,6.64,6.38,0.82,976.8,4.9,10.97,166,0.96,0,12.078,345.2,
2019-12-21 19:00:00,Light Rain,rain,0.6074,0.67,rain,8.82,6.16,6.47,0.85,975.5,4.89,10.76,159,0.96,0,7.992,346.0,
2019-12-21 20:00:00,Light Rain,rain,0.8999,0.71,rain,8.65,6.1,6.76,0.88,974.7,4.52,10.39,135,0.98,0,7.926,353.8,
2019-12-21 21:00:00,Light Rain,rain,0.8469,0.66,rain,8.68,5.96,6.85,0.88,973.7,4.95,10.52,116,0.98,0,10.997,359.2,
2019-12-21 22:00:00,Possible Light Rain,rain,0.5386,0.6,rain,8.69,6.01,6.94,0.89,972.6,4.87,10.46,114,1.0,0,14.462,364.4,
2019-12-21 23:00:00,Possible Light Rain,rain,0.4469,0.54,rain,8.57,6.03,7.11,0.91,972.4,4.45,10.17,120,0.99,0,16.093,369.2,
2019-12-22 00:00:00,Possible Drizzle,rain,0.2369,0.4,rain,8.75,6.91,7.21,0.9,972.6,3.17,9.68,150,1.0,0,16.093,373.6,
2019-12-22 01:00:00,Possible Drizzle,rain,0.2229,0.36,rain,8.82,7.54,7.36,0.91,972.9,2.34,8.88,179,1.0,0,16.093,376.8,
2019-12-22 02:00:00,Overcast,cloudy,0.0481,0.2,rain,9.23,7.84,7.79,0.91,973.9,2.6,9.3,209,0.98,0,16.093,376.8,
2019-12-22 03:00:00,Possible Drizzle,rain,0.1515,0.35,rain,9.04,7.91,7.86,0.92,974.3,2.19,8.4,237,0.97,0,16.093,376.2,
2019-12-22 04:00:00,Possible Drizzle,rain,0.1143,0.31,rain,8.58,7.29,7.75,0.95,975.2,2.3,7.94,246,0.96,0,16.093,375.6,
2019-12-22 05:00:00,Possible Drizzle,rain,0.1901,0.34,rain,8.69,7.28,7.66,0.93,976.1,2.49,8.25,167,0.98,0,16.093,375.3,
2019-12-22 06:00:00,Possible Drizzle,rain,0.1125,0.38,rain,8.45,6.02,7.39,0.93,977.1,4.16,8.99,331,0.98,0,13.506,374.9,
2019-12-22 07:00:00,Possible Drizzle,rain,0.2617,0.51,rain,7.97,5.14,6.96,0.93,978.7,4.78,9.79,281,0.99,0,10.555,375.4,
2019-12-22 08:00:00,Possible Light Rain,rain,0.5416,0.63,rain,7.86,4.77,6.65,0.92,980.5,5.35,10.21,282,1.0,0,14.497,381.5,
2019-12-22 09:00:00,Possible Drizzle,rain,0.3411,0.59,rain,7.8,4.59,6.4,0.91,982.2,5.6,10.96,278,1.0,0,16.093,383.3,
2019-12-22 10:00:00,Possible Drizzle,rain,0.1592,0.43,rain,8.0,4.77,6.13,0.88,983.9,5.82,11.41,283,0.99,0,16.093,384.7,
2019-12-22 11:00:00,Overcast,cloudy,0.0774,0.21,rain,8.13,4.97,5.54,0.84,985.0,5.73,11.34,288,1.0,0,16.093,385.4,
2019-12-22 12:00:00,Overcast,cloudy,0.0169,0.1,rain,8.39,5.44,5.02,0.79,986.2,5.33,10.91,254,0.98,0,16.093,385.5,
2019-12-22 13:00:00,Overcast,cloudy,0.0,0.0,,8.08,5.4,5.28,0.82,987.3,4.51,9.24,265,0.96,0,16.093,379.7,
2019-12-22 14:00:00,Overcast,cloudy,0.0,0.0,,9.07,6.74,5.11,0.76,987.7,4.25,9.15,268,0.95,0,16.093,377.5,
2019-12-22 15:00:00,Overcast,cloudy,0.0078,0.1,rain,9.73,7.47,5.31,0.74,988.1,4.46,9.34,267,0.99,0,16.093,375.3,
2019-12-22 16:00:00,Overcast,cloudy,0.0105,0.11,rain,8.97,6.55,5.14,0.77,988.7,4.39,9.61,254,0.98,0,16.093,373.9,
2019-12-22 17:00:00,Mostly Cloudy,partly-cloudy-night,0.0078,0.1,rain,8.68,6.27,5.05,0.78,989.7,4.23,9.93,249,0.83,0,16.093,373.7,
2019-12-22 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.32,5.88,4.86,0.79,990.6,4.1,10.31,244,0.78,0,16.093,374.4,
2019-12-22 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.93,5.79,5.21,0.83,991.7,3.39,9.1,231,0.68,0,16.093,374.6,
2019-12-22 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.72,5.52,5.56,0.86,992.5,3.42,9.76,235,0.74,0,16.093,376.5,
2019-12-22 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0078,0.07,rain,7.7,5.4,5.8,0.88,993.4,3.57,10.71,241,0.68,0,16.093,378.9,
2019-12-22 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0138,0.06,rain,7.64,5.25,5.93,0.89,994.3,3.73,11.4,247,0.61,0,16.093,380.1,
2019-12-22 23:00:00,Partly Cloudy,partly-cloudy-night,0.0089,0.06,rain,7.52,5.08,5.85,0.89,995.3,3.75,11.62,251,0.53,0,16.093,378.9,
2019-12-23 00:00:00,Partly Cloudy,partly-cloudy-night,0.0062,0.06,rain,7.47,4.91,5.68,0.88,996.4,3.96,11.56,256,0.51,0,16.093,376.5,
2019-12-23 01:00:00,Partly Cloudy,partly-cloudy-night,0.0051,0.05,rain,7.23,4.76,5.49,0.89,997.4,3.7,11.52,254,0.33,0,16.093,374.2,
2019-12-23 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.84,4.63,5.19,0.89,998.3,3.13,10.96,251,0.4,0,16.093,372.2,
2019-12-23 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.91,4.36,5.27,0.89,998.7,3.72,11.38,256,0.41,0,16.093,370.0,
2019-12-23 04:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.97,4.22,5.32,0.89,999.6,4.11,11.83,254,0.46,0,16.093,368.0,
2019-12-23 05:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.19,4.28,5.32,0.88,1000.5,4.53,12.35,226,0.47,0,16.093,366.7,
2019-12-23 06:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.48,4.37,5.23,0.86,1001.8,5.16,12.9,297,0.45,0,16.093,365.4,
2019-12-23 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.67,4.44,4.97,0.83,1003.0,5.56,13.2,269,0.48,0,16.093,363.4,
2019-12-23 08:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.34,4.24,5.08,0.86,1004.4,5.05,12.21,264,0.39,0,16.093,361.8,
2019-12-23 09:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.01,3.91,4.99,0.87,1005.6,4.85,12.26,261,0.38,0,16.093,357.9,
2019-12-23 10:00:00,Clear,clear-day,0.0,0.0,,7.23,4.28,5.01,0.86,1006.7,4.64,12.26,258,0.27,0,16.093,353.5,
2019-12-23 11:00:00,Clear,clear-day,0.0,0.0,,7.89,4.96,5.2,0.83,1007.7,4.97,12.22,211,0.23,0,16.093,348.4,
2019-12-23 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,9.18,6.27,5.63,0.78,1008.7,5.78,12.09,295,0.4,0,16.093,342.7,
2019-12-23 13:00:00,Clear,clear-day,0.0,0.0,,9.91,7.27,5.69,0.75,1009.4,5.55,11.92,265,0.26,0,16.093,337.5,
2019-12-23 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,10.67,10.67,5.26,0.69,1009.7,4.73,10.84,258,0.4,0,16.093,327.1,
2019-12-23 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,10.56,10.56,4.99,0.68,1009.7,4.46,10.13,255,0.54,0,16.093,323.1,
2019-12-23 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,9.31,7.17,4.43,0.72,1010.7,3.97,9.62,248,0.59,0,16.093,320.4,
2019-12-23 17:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.8,6.71,4.3,0.73,1010.9,3.64,9.54,240,0.62,0,16.093,319.7,
2019-12-23 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.38,6.27,4.55,0.77,1011.2,3.51,9.69,233,0.72,0,16.093,320.2,
2019-12-23 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.01,5.89,4.98,0.81,1011.5,3.39,9.86,226,0.78,0,16.093,319.1,
2019-12-23 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.96,6.14,5.37,0.84,1011.7,2.88,7.65,210,0.85,0,16.093,314.3,
2019-12-23 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.88,6.07,5.55,0.85,1011.5,2.84,8.76,217,0.85,0,16.093,309.8,
2019-12-23 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.78,6.0,5.62,0.86,1011.5,2.78,9.45,217,0.79,0,16.093,306.5,
2019-12-23 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0124,0.06,rain,7.75,6.17,5.7,0.87,1010.7,2.49,9.07,207,0.86,0,16.093,305.6,
2019-12-24 00:00:00,Overcast,cloudy,0.0416,0.09,rain,7.72,6.45,5.77,0.87,1009.9,2.11,8.25,193,0.9,0,16.093,305.9,
2019-12-24 01:00:00,Possible Drizzle,rain,0.1932,0.29,rain,7.7,6.5,5.89,0.88,1009.1,2.02,7.91,171,0.88,0,16.093,306.4,
2019-12-24 02:00:00,Possible Light Rain,rain,0.4872,0.48,rain,7.45,6.03,5.94,0.9,1008.1,2.22,9.08,135,0.95,0,16.093,303.7,
2019-12-24 03:00:00,Possible Light Rain,rain,0.7346,0.5,rain,7.31,5.7,6.21,0.93,1006.9,2.43,9.89,124,0.96,0,16.093,301.7,
2019-12-24 04:00:00,Possible Light Rain,rain,0.8964,0.6,rain,7.3,5.31,6.67,0.96,1005.8,2.94,10.79,119,1.0,0,16.093,302.5,
2019-12-24 05:00:00,Possible Light Rain,rain,0.4385,0.45,rain,7.57,5.53,7.05,0.96,1005.0,3.1,11.75,139,1.0,0,16.093,308.7,
2019-12-24 06:00:00,Overcast,cloudy,0.1248,0.23,rain,7.87,5.97,7.36,0.97,1004.6,2.96,12.79,177,0.93,0,16.093,317.6,
2019-12-24 07:00:00,Overcast,cloudy,0.0681,0.15,rain,8.11,6.0,7.53,0.96,1004.7,3.4,13.26,255,0.96,0,16.093,325.8,
2019-12-24 08:00:00,Overcast,cloudy,0.0124,0.06,rain,8.24,5.84,7.36,0.94,1005.2,3.99,13.93,274,0.9,0,16.093,326.9,
2019-12-24 09:00:00,Mostly Cloudy,partly-cloudy-night,0.0089,0.06,rain,8.04,5.46,7.03,0.93,1006.1,4.26,14.5,275,0.79,0,16.093,325.0,
2019-12-24 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0083,0.07,rain,8.04,5.4,6.84,0.92,1007.0,4.41,14.82,275,0.69,0,16.093,323.5,
2019-12-24 11:00:00,Partly Cloudy,partly-cloudy-day,0.0097,0.08,rain,8.67,6.05,6.83,0.88,1007.7,4.7,14.95,258,0.59,0,16.093,323.9,
2019-12-24 12:00:00,Partly Cloudy,partly-cloudy-day,0.0177,0.12,rain,9.55,6.89,6.92,0.84,1008.1,5.35,14.83,256,0.41,0,16.093,324.6,
2019-12-24 13:00:00,Partly Cloudy,partly-cloudy-day,0.0221,0.13,rain,10.38,10.38,6.95,0.79,1008.3,5.9,14.59,256,0.4,0,16.093,323.7,
2019-12-24 14:00:00,Partly Cloudy,partly-cloudy-day,0.015,0.07,rain,11.46,11.46,7.06,0.74,1008.4,5.85,14.49,248,0.49,0,16.093,316.0,
2019-12-24 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0227,0.13,rain,11.64,11.64,6.87,0.73,1008.8,5.7,13.82,252,0.7,0,16.093,314.7,
2019-12-24 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0183,0.13,rain,11.31,11.31,6.68,0.73,1009.1,5.18,13.5,254,0.76,0,16.093,313.7,
2019-12-24 17:00:00,Mostly Cloudy,partly-cloudy-night,0.0217,0.13,rain,10.25,10.25,6.48,0.77,1009.6,4.31,12.84,270,0.73,0,16.093,311.3,
2019-12-24 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0249,0.11,rain,8.93,6.95,6.69,0.86,1010.2,3.47,12.08,278,0.6,0,16.093,308.4,
2019-12-24 19:00:00,Partly Cloudy,partly-cloudy-night,0.0118,0.03,rain,7.6,5.79,6.63,0.94,1010.9,2.75,9.65,276,0.45,0,16.093,296.6,
2019-12-24 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0137,0.04,rain,7.25,5.41,7.12,0.99,1011.9,2.71,9.35,249,0.6,0,16.093,295.4,
2019-12-24 21:00:00,Partly Cloudy,partly-cloudy-night,0.0182,0.04,rain,7.2,5.21,7.2,1.0,1012.9,2.91,9.48,310,0.59,0,16.093,296.2,
2019-12-24 22:00:00,Partly Cloudy,partly-cloudy-night,0.0233,0.06,rain,6.95,4.71,6.95,1.0,1013.9,3.21,9.72,273,0.44,0,16.093,297.2,
2019-12-24 23:00:00,Partly Cloudy,partly-cloudy-night,0.0215,0.07,rain,6.61,4.14,6.61,1.0,1015.0,3.48,9.98,270,0.38,0,16.093,298.0,
2019-12-25 00:00:00,Partly Cloudy,partly-cloudy-night,0.0181,0.07,rain,6.56,3.86,5.59,0.94,1016.3,3.85,10.34,278,0.32,0,16.093,299.2,
2019-12-25 01:00:00,Partly Cloudy,partly-cloudy-night,0.0148,0.06,rain,6.4,3.58,4.96,0.91,1017.5,3.99,10.65,285,0.33,0,16.093,299.7,
2019-12-25 02:00:00,Clear,clear-night,0.0,0.0,,6.35,3.79,4.31,0.87,1018.1,3.52,10.03,288,0.25,0,16.093,297.5,
2019-12-25 03:00:00,Clear,clear-night,0.0,0.0,,5.94,3.26,3.77,0.86,1019.0,3.57,10.44,288,0.19,0,16.093,296.4,
2019-12-25 04:00:00,Clear,clear-night,0.0,0.0,,5.51,2.84,3.35,0.86,1019.6,3.42,10.55,290,0.17,0,16.093,295.5,
2019-12-25 05:00:00,Clear,clear-night,0.0,0.0,,5.18,2.65,3.16,0.87,1020.3,3.11,10.19,284,0.16,0,16.093,295.5,
2019-12-25 06:00:00,Clear,clear-night,0.0,0.0,,4.78,2.35,3.04,0.88,1021.1,2.87,9.53,275,0.1,0,16.093,296.0,
2019-12-25 07:00:00,Clear,clear-night,0.0,0.0,,4.66,2.44,3.01,0.89,1021.9,2.57,8.82,277,0.11,0,16.093,295.9,
2019-12-25 08:00:00,Clear,clear-night,0.0,0.0,,4.45,2.19,3.01,0.9,1023.0,2.57,7.21,269,0.07,0,16.093,294.6,
2019-12-25 09:00:00,Clear,clear-night,0.0,0.0,,4.18,2.13,2.96,0.92,1024.1,2.29,6.7,270,0.04,0,16.093,293.4,
2019-12-25 10:00:00,Clear,clear-day,0.0051,0.03,rain,3.48,1.57,2.69,0.95,1024.9,2.02,6.2,273,0.01,0,16.093,293.0,
2019-12-25 11:00:00,Clear,clear-day,0.0,0.0,,4.43,2.58,3.02,0.91,1025.6,2.12,5.74,268,0.0,0,16.093,294.0,
2019-12-25 12:00:00,Clear,clear-day,0.0,0.0,,5.84,4.13,3.18,0.83,1025.9,2.22,5.3,281,0.0,0,16.093,295.6,
2019-12-25 13:00:00,Clear,clear-day,0.0,0.0,,7.11,5.66,3.45,0.78,1026.2,2.19,4.68,289,0.0,1,16.093,297.0,
2019-12-25 14:00:00,Clear,clear-day,0.0,0.0,,8.43,7.46,4.18,0.75,1025.8,1.88,3.59,289,0.07,0,16.093,299.5,
2019-12-25 15:00:00,Clear,clear-day,0.0,0.0,,8.34,8.34,3.86,0.73,1025.7,1.33,2.58,278,0.16,0,16.093,299.2,
2019-12-25 16:00:00,Clear,clear-day,0.0,0.0,,7.29,7.29,3.13,0.75,1025.6,0.89,1.8,292,0.23,0,16.093,300.1,
2019-12-25 17:00:00,Clear,clear-night,0.0,0.0,,6.58,6.58,2.63,0.76,1025.7,0.71,1.33,1,0.23,0,16.093,303.6,
2019-12-25 18:00:00,Clear,clear-night,0.0,0.0,,5.53,5.53,2.29,0.8,1025.8,0.73,1.08,94,0.21,0,16.093,308.5,
2019-12-25 19:00:00,Clear,clear-night,0.0,0.0,,4.72,4.72,2.05,0.83,1025.9,0.85,1.15,161,0.2,0,16.093,312.4,
2019-12-25 20:00:00,Clear,clear-night,0.0,0.0,,4.22,4.22,2.0,0.85,1025.8,1.03,1.64,173,0.24,0,16.093,316.1,
2019-12-25 21:00:00,Clear,clear-night,0.0,0.0,,3.88,3.88,1.7,0.86,1025.8,1.28,2.43,162,0.31,0,16.093,316.5,
2019-12-25 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,3.64,2.38,1.46,0.86,1025.6,1.52,3.27,151,0.38,0,16.093,317.0,
2019-12-25 23:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,3.5,1.95,1.37,0.86,1025.2,1.72,4.05,145,0.47,0,16.093,318.1,
2019-12-26 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,3.44,1.69,1.48,0.87,1024.5,1.88,4.88,136,0.58,0,16.093,319.2,
2019-12-26 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,3.59,1.62,1.74,0.88,1024.0,2.1,5.83,130,0.69,0,16.093,320.4,
2019-12-26 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,4.22,2.08,2.53,0.89,1023.3,2.38,7.01,123,0.81,0,16.093,319.6,
2019-12-26 03:00:00,Overcast,cloudy,0.0,0.0,,4.69,2.33,2.95,0.88,1022.7,2.75,8.56,128,0.92,0,16.093,318.7,
2019-12-26 04:00:00,Overcast,cloudy,0.0,0.0,,5.18,2.63,3.35,0.88,1021.9,3.14,9.84,133,1.0,0,16.093,319.7,
2019-12-26 05:00:00,Overcast,cloudy,0.0,0.0,,5.57,2.82,3.61,0.87,1021.4,3.55,10.68,137,1.0,0,16.093,322.9,
2019-12-26 06:00:00,Overcast,cloudy,0.0051,0.01,rain,5.87,2.93,3.83,0.87,1021.0,4.0,11.25,139,0.98,0,16.093,327.8,
2019-12-26 07:00:00,Overcast,cloudy,0.0094,0.01,rain,5.95,3.01,3.28,0.83,1019.8,4.04,11.86,134,1.0,0,16.093,335.7,
2019-12-26 08:00:00,Overcast,cloudy,0.0133,0.02,rain,6.15,2.93,3.5,0.83,1018.9,4.67,12.23,138,0.98,0,16.093,347.5,
2019-12-26 09:00:00,Overcast,cloudy,0.0361,0.04,rain,6.08,2.69,3.65,0.84,1017.9,5.0,12.45,142,1.0,0,16.093,361.8,
2019-12-26 10:00:00,Overcast,cloudy,0.0767,0.17,rain,6.09,2.68,3.72,0.85,1017.1,5.02,12.59,141,0.99,0,16.093,372.8,
2019-12-26 11:00:00,Possible Drizzle,rain,0.1163,0.31,rain,7.32,3.89,5.41,0.88,1016.4,5.89,12.48,156,1.0,0,13.704,378.1,
2019-12-26 12:00:00,Possible Drizzle,rain,0.172,0.45,rain,8.02,4.88,6.54,0.9,1015.7,5.6,12.28,157,0.99,0,10.482,380.2,
2019-12-26 13:00:00,Possible Drizzle,rain,0.2652,0.56,rain,8.53,5.58,7.08,0.91,1015.1,5.44,12.54,162,0.99,0,9.604,380.4,
2019-12-26 14:00:00,Possible Light Rain,rain,0.4424,0.65,rain,9.54,6.18,7.55,0.87,1013.0,7.6,15.69,189,0.99,0,15.016,377.3,
2019-12-26 15:00:00,Possible Light Rain,rain,0.4228,0.58,rain,10.31,10.31,7.17,0.81,1012.7,8.16,16.68,228,1.0,0,16.093,373.5,
2019-12-26 16:00:00,Possible Drizzle,rain,0.3552,0.48,rain,10.52,10.52,6.75,0.78,1012.7,8.29,16.86,256,1.0,0,16.093,370.5,
2019-12-26 17:00:00,Possible Drizzle,rain,0.1976,0.38,rain,10.58,10.58,6.44,0.76,1013.3,7.58,15.52,268,0.98,0,16.093,369.4,
2019-12-26 18:00:00,Possible Drizzle,rain,0.0661,0.25,rain,10.32,10.32,6.43,0.77,1014.1,6.22,13.25,267,0.98,0,16.093,369.2,
2019-12-26 19:00:00,Overcast,cloudy,0.0267,0.14,rain,9.14,6.35,7.51,0.89,1015.0,5.43,11.54,252,0.98,0,16.093,369.3,
2019-12-26 20:00:00,Overcast,cloudy,0.0147,0.11,rain,9.33,7.29,7.14,0.86,1015.7,3.76,9.14,215,0.92,0,16.093,366.5,
2019-12-26 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0169,0.12,rain,9.05,7.15,7.17,0.88,1016.0,3.37,9.18,313,0.83,0,16.093,368.1,
2019-12-26 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0228,0.14,rain,8.7,6.57,7.25,0.91,1016.5,3.67,9.35,268,0.77,0,16.093,369.2,
2019-12-26 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0163,0.07,rain,8.44,6.33,6.82,0.9,1017.2,3.53,9.56,225,0.77,0,16.093,369.5,
2019-12-27 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0075,0.09,rain,8.27,5.96,6.5,0.89,1018.1,3.84,9.9,357,0.79,0,16.093,369.1,
2019-12-27 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.98,5.49,6.21,0.89,1019.0,4.06,10.07,319,0.75,0,16.093,367.8,
2019-12-27 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.37,4.63,5.46,0.88,1020.0,4.27,9.7,312,0.6,0,16.093,359.7,
2019-12-27 03:00:00,Partly Cloudy,partly-cloudy-night,0.007,0.03,rain,6.55,3.73,4.94,0.89,1021.2,4.06,8.7,320,0.38,0,16.093,354.8,
2019-12-27 04:00:00,Clear,clear-night,0.0111,0.02,rain,5.94,3.13,4.64,0.91,1022.3,3.8,7.95,330,0.25,0,16.093,351.4,
2019-12-27 05:00:00,Partly Cloudy,partly-cloudy-night,0.0149,0.03,rain,6.1,3.4,4.78,0.91,1023.4,3.66,7.89,340,0.33,0,16.093,351.1,
2019-12-27 06:00:00,Partly Cloudy,partly-cloudy-night,0.0221,0.03,rain,6.63,4.12,5.13,0.9,1024.4,3.55,8.07,356,0.5,0,16.093,352.3,
2019-12-27 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0269,0.03,rain,6.74,4.51,5.17,0.9,1025.6,3.13,6.7,0,0.62,0,16.093,349.9,
2019-12-27 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0196,0.04,rain,6.52,4.55,5.17,0.91,1026.7,2.69,5.65,350,0.65,0,16.093,348.4,
2019-12-27 09:00:00,Mostly Cloudy,partly-cloudy-night,0.0088,0.03,rain,6.15,4.53,5.12,0.93,1027.6,2.18,4.33,334,0.62,0,16.093,346.5,
2019-12-27 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,6.08,4.88,5.09,0.93,1028.4,1.75,3.25,332,0.6,0,16.093,344.7,
2019-12-27 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,6.53,5.76,5.21,0.91,1029.1,1.44,2.58,352,0.58,0,16.093,343.1,
2019-12-27 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,7.53,7.53,5.28,0.86,1029.9,1.16,2.12,25,0.56,0,16.093,341.6,
2019-12-27 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,8.29,8.29,5.32,0.82,1030.4,0.97,1.71,53,0.56,0,16.093,340.5,
2019-12-27 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,8.95,8.95,5.35,0.78,1031.0,0.59,1.11,117,0.62,0,16.093,344.5,
2019-12-27 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,8.8,8.8,4.92,0.77,1031.2,0.44,0.75,161,0.71,0,16.093,343.4,
2019-12-27 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,7.97,7.97,4.43,0.78,1031.6,0.46,0.53,181,0.77,0,16.093,341.4,
2019-12-27 17:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.82,7.82,4.28,0.78,1032.4,0.49,0.54,193,0.8,0,16.093,337.6,
2019-12-27 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.54,7.54,4.22,0.79,1033.0,0.57,0.64,198,0.81,0,16.093,332.8,
2019-12-27 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0094,0.04,rain,7.23,7.23,4.37,0.82,1033.5,0.71,0.88,193,0.83,0,16.093,329.0,
2019-12-27 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0113,0.03,rain,7.2,7.2,4.27,0.82,1034.2,0.82,1.07,183,0.85,0,16.093,326.9,
2019-12-27 21:00:00,Overcast,cloudy,0.0118,0.03,rain,6.82,6.82,4.57,0.86,1034.6,1.14,1.51,173,0.88,0,16.093,327.5,
2019-12-27 22:00:00,Overcast,cloudy,0.0109,0.02,rain,6.51,5.86,4.57,0.87,1034.9,1.35,1.83,169,0.91,0,16.093,327.2,
2019-12-27 23:00:00,Overcast,cloudy,0.0,0.0,,6.35,5.56,4.58,0.88,1035.4,1.45,1.93,172,0.92,0,16.093,324.2,
2019-12-28 00:00:00,Overcast,cloudy,0.0,0.0,,6.27,5.42,4.63,0.89,1035.5,1.48,1.9,176,0.92,0,16.093,320.2,
2019-12-28 01:00:00,Overcast,cloudy,0.0,0.0,,6.19,5.35,4.71,0.9,1035.6,1.46,1.88,179,0.93,0,16.093,317.7,
2019-12-28 02:00:00,Overcast,cloudy,0.0,0.0,,6.13,5.14,5.13,0.93,1036.0,1.58,2.17,183,0.95,0,16.093,320.6,
2019-12-28 03:00:00,Overcast,cloudy,0.0,0.0,,6.04,5.12,5.11,0.94,1036.1,1.51,2.04,177,0.97,0,16.093,321.6,
2019-12-28 04:00:00,Overcast,cloudy,0.0,0.0,,5.97,5.07,5.11,0.94,1036.2,1.49,1.96,170,0.99,0,16.093,322.2,
2019-12-28 05:00:00,Overcast,cloudy,0.0,0.0,,5.93,4.98,5.16,0.95,1036.3,1.52,1.97,166,0.99,0,16.093,321.5,
2019-12-28 06:00:00,Overcast,cloudy,0.0,0.0,,5.93,4.9,5.24,0.95,1036.1,1.58,2.03,163,1.0,0,16.093,320.4,
2019-12-28 07:00:00,Overcast,cloudy,0.0,0.0,,5.95,4.86,5.34,0.96,1036.1,1.64,2.09,161,0.99,0,16.093,318.9,
