time,temperature,windBearing,windSpeed,ozone,pressure
2019-10-10 08:00:00,10.7,252,4.43,302.5,1010.3
2019-10-10 09:00:00,11.03,251,4.61,298.8,1011.5
2019-10-10 10:00:00,11.75,249,4.9,295.2,1012.5
2019-10-10 11:00:00,12.74,248,5.23,292.0,1012.9
2019-10-10 12:00:00,13.57,247,5.45,289.4,1013.3
2019-10-10 13:00:00,14.46,247,5.7,287.4,1013.1
2019-10-10 14:00:00,15.12,245,5.89,285.0,1012.5
2019-10-10 15:00:00,16.83,238,5.52,282.2,1012.9
2019-10-10 16:00:00,17.38,233,5.82,279.4,1012.7
2019-10-10 17:00:00,16.71,230,6.11,276.4,1012.2
2019-10-10 18:00:00,16.61,227,6.31,273.4,1012.1
2019-10-10 19:00:00,16.26,225,6.43,270.4,1012.0
2019-10-10 20:00:00,15.97,218,6.44,268.6,1011.9
2019-10-10 21:00:00,15.87,220,6.71,267.7,1011.8
2019-10-10 22:00:00,15.87,222,6.94,267.5,1011.5
2019-10-10 23:00:00,15.87,225,7.13,267.0,1011.2
2019-10-11 00:00:00,15.89,226,7.2,266.1,1010.9
2019-10-11 01:00:00,15.92,225,7.23,265.0,1010.6
2019-10-11 02:00:00,16.01,223,7.04,265.2,1010.4
2019-10-11 03:00:00,16.18,220,6.91,265.5,1009.9
2019-10-11 04:00:00,16.03,222,6.8,266.0,1009.5
2019-10-11 05:00:00,15.91,223,6.73,266.1,1009.1
2019-10-11 06:00:00,15.74,222,6.67,265.3,1008.7
2019-10-11 07:00:00,15.62,218,6.73,263.9,1008.3
2019-10-11 08:00:00,15.82,213,6.54,261.6,1008.0
2019-10-11 09:00:00,15.8,214,6.81,261.1,1007.5
2019-10-11 10:00:00,15.9,216,7.33,261.2,1007.2
2019-10-11 11:00:00,15.98,219,7.67,261.3,1006.9
2019-10-11 12:00:00,15.88,221,7.87,261.5,1006.6
2019-10-11 13:00:00,15.54,223,7.89,261.9,1006.4
2019-10-11 14:00:00,15.64,219,7.42,260.7,1006.2
2019-10-11 15:00:00,16.12,220,7.85,260.4,1005.8
2019-10-11 16:00:00,16.52,221,8.38,260.0,1005.4
2019-10-11 17:00:00,16.43,223,8.61,259.8,1005.2
2019-10-11 18:00:00,16.66,230,8.3,260.0,1005.1
2019-10-11 19:00:00,16.61,237,7.64,260.5,1005.2
2019-10-11 20:00:00,16.26,231,6.14,264.0,1005.4
2019-10-11 21:00:00,15.56,215,4.82,265.0,1005.5
2019-10-11 22:00:00,14.7,274,3.39,265.8,1005.7
2019-10-11 23:00:00,14.01,260,2.44,266.7,1005.9
2019-10-12 00:00:00,13.58,280,2.3,268.0,1006.0
2019-10-12 01:00:00,13.24,228,2.53,269.4,1006.2
2019-10-12 02:00:00,12.96,254,2.73,270.7,1006.3
2019-10-12 03:00:00,12.13,241,3.63,271.6,1007.0
2019-10-12 04:00:00,11.83,245,3.36,272.5,1007.0
2019-10-12 05:00:00,11.53,243,3.09,272.8,1007.1
2019-10-12 06:00:00,11.34,242,2.81,272.1,1007.1
2019-10-12 07:00:00,11.29,239,2.55,270.8,1007.2
2019-10-12 08:00:00,11.52,237,2.07,271.0,1007.5
2019-10-12 09:00:00,11.32,232,2.0,270.7,1007.8
2019-10-12 10:00:00,11.23,227,2.03,270.6,1008.3
2019-10-12 11:00:00,11.34,220,2.03,270.9,1008.7
2019-10-12 12:00:00,11.66,213,2.01,271.6,1008.9
2019-10-12 13:00:00,12.1,207,1.99,272.7,1009.0
2019-10-12 14:00:00,12.44,198,1.93,273.9,1009.1
2019-10-12 15:00:00,12.04,202,1.85,267.7,1009.3
2019-10-12 16:00:00,12.2,188,2.07,268.7,1009.0
2019-10-12 17:00:00,12.06,179,2.18,269.5,1008.8
2019-10-12 18:00:00,12.17,171,2.16,269.6,1008.7
2019-10-12 19:00:00,12.07,166,2.1,269.3,1008.6
2019-10-12 20:00:00,11.99,156,1.83,271.6,1008.6
2019-10-12 21:00:00,11.9,143,1.73,270.5,1008.5
2019-10-12 22:00:00,11.77,127,1.64,268.6,1008.3
2019-10-12 23:00:00,11.62,112,1.65,267.3,1008.0
2019-10-13 00:00:00,11.58,98,1.78,267.3,1007.6
2019-10-13 01:00:00,11.62,86,2.01,267.6,1007.1
2019-10-13 02:00:00,11.58,47,2.0,268.0,1007.0
2019-10-13 03:00:00,11.52,43,2.37,267.4,1006.3
2019-10-13 04:00:00,11.51,49,2.82,266.5,1005.5
2019-10-13 05:00:00,11.72,66,3.13,265.9,1004.8
2019-10-13 06:00:00,12.29,97,3.09,265.3,1004.0
2019-10-13 07:00:00,13.11,140,2.9,265.1,1003.2
2019-10-13 08:00:00,13.81,163,2.8,266.0,1002.5
2019-10-13 09:00:00,14.5,175,3.67,267.5,1001.8
2019-10-13 10:00:00,15.34,180,4.88,269.7,1001.1
2019-10-13 11:00:00,16.02,184,5.9,271.4,1000.6
2019-10-13 12:00:00,16.39,195,6.66,272.4,1000.3
2019-10-13 13:00:00,16.14,208,7.17,273.0,1000.3
2019-10-13 14:00:00,15.49,224,6.3,271.7,1001.5
2019-10-13 15:00:00,15.3,228,6.29,274.8,1002.2
2019-10-13 16:00:00,14.98,226,6.25,279.1,1003.0
2019-10-13 17:00:00,14.92,226,6.12,282.2,1004.0
2019-10-13 18:00:00,14.41,235,5.95,282.7,1005.3
2019-10-13 19:00:00,13.69,245,5.66,282.0,1006.8
2019-10-13 20:00:00,13.19,248,4.87,285.0,1008.3
2019-10-13 21:00:00,12.86,248,4.18,285.3,1009.4
2019-10-13 22:00:00,12.6,244,3.41,285.4,1009.7
2019-10-13 23:00:00,12.23,236,2.77,285.3,1010.4
2019-10-14 00:00:00,11.7,224,2.4,285.2,1010.9
2019-10-14 01:00:00,11.03,209,2.18,285.0,1011.2
2019-10-14 02:00:00,11.26,187,2.01,285.0,1011.8
2019-10-14 03:00:00,10.9,174,1.91,285.2,1011.5
2019-10-14 04:00:00,10.65,163,1.86,285.7,1011.1
2019-10-14 05:00:00,11.12,152,1.91,286.7,1010.7
2019-10-14 06:00:00,11.12,141,2.07,288.7,1010.9
2019-10-14 07:00:00,11.21,131,2.36,291.2,1010.5
2019-10-14 08:00:00,11.47,119,2.05,291.8,1010.3
2019-10-14 09:00:00,11.34,103,2.55,292.1,1009.8
2019-10-14 10:00:00,11.25,82,3.24,291.8,1009.3
2019-10-14 11:00:00,11.32,67,3.82,292.0,1008.6
2019-10-14 12:00:00,11.48,62,4.36,293.4,1007.8
2019-10-14 13:00:00,11.58,61,4.78,295.3,1006.9
2019-10-14 14:00:00,12.18,75,4.88,295.0,1006.0
2019-10-14 15:00:00,12.75,82,4.72,296.3,1004.9
2019-10-14 16:00:00,13.42,92,4.41,297.8,1003.7
2019-10-14 17:00:00,14.39,105,4.18,299.2,1002.8
2019-10-14 18:00:00,15.21,123,4.04,300.3,1002.2
2019-10-14 19:00:00,15.75,143,3.94,301.2,1002.0
2019-10-14 20:00:00,16.19,160,3.94,302.8,1001.7
2019-10-14 21:00:00,16.25,170,3.93,305.6,1001.4
2019-10-14 22:00:00,16.03,175,4.07,309.0,1001.2
2019-10-14 23:00:00,15.62,184,4.2,311.6,1001.1
2019-10-15 00:00:00,15.04,199,4.39,312.7,1001.2
2019-10-15 01:00:00,14.15,217,4.27,314.7,1001.6
2019-10-15 02:00:00,13.58,228,4.55,313.9,1001.9
2019-10-15 03:00:00,12.48,239,4.31,314.6,1002.3
2019-10-15 04:00:00,11.69,243,4.18,316.2,1002.1
2019-10-15 05:00:00,11.16,244,3.85,318.3,1002.5
2019-10-15 06:00:00,10.96,242,3.02,321.1,1003.2
2019-10-15 07:00:00,11.12,239,1.96,324.3,1003.2
2019-10-15 08:00:00,11.48,231,1.24,330.0,1003.6
2019-10-15 09:00:00,11.62,229,1.24,333.4,1003.8
2019-10-15 10:00:00,12.01,231,1.68,336.5,1004.2
2019-10-15 11:00:00,12.59,232,2.14,339.5,1004.0
2019-10-15 12:00:00,13.47,232,2.34,342.9,1004.7
2019-10-15 13:00:00,14.19,230,2.45,346.3,1004.6
2019-10-15 14:00:00,15.01,225,2.54,348.7,1004.6
2019-10-15 15:00:00,15.48,244,1.36,350.6,1004.7
2019-10-15 16:00:00,15.95,225,1.95,352.1,1004.5
2019-10-15 17:00:00,15.47,209,2.49,350.2,1004.4
2019-10-15 18:00:00,15.1,204,2.86,342.5,1004.5
2019-10-15 19:00:00,14.26,205,3.14,331.5,1004.8
2019-10-15 20:00:00,13.51,203,3.21,325.3,1005.5
2019-10-15 21:00:00,13.1,208,3.32,320.7,1005.9
2019-10-15 22:00:00,12.7,215,3.3,317.5,1006.3
2019-10-15 23:00:00,12.34,216,3.23,315.5,1006.4
2019-10-16 00:00:00,11.8,206,2.96,314.4,1006.3
2019-10-16 01:00:00,11.22,187,2.66,314.4,1006.1
2019-10-16 02:00:00,11.04,139,2.23,313.4,1006.1
2019-10-16 03:00:00,11.39,143,2.83,313.2,1005.2
2019-10-16 04:00:00,12.07,158,3.81,313.2,1004.2
2019-10-16 05:00:00,12.81,171,4.64,313.1,1003.2
2019-10-16 06:00:00,13.23,168,5.21,312.8,1002.3
2019-10-16 07:00:00,13.58,160,5.76,312.5,1001.3
2019-10-16 08:00:00,14.05,163,4.73,312.2,1001.0
2019-10-16 09:00:00,14.65,178,4.5,312.1,1000.7
2019-10-16 10:00:00,15.33,199,4.24,312.0,1000.7
2019-10-16 11:00:00,15.46,221,4.15,311.9,1000.9
2019-10-16 12:00:00,15.15,241,4.17,311.5,1001.4
2019-10-16 13:00:00,14.25,256,4.26,311.0,1002.1
2019-10-16 14:00:00,14.23,243,4.13,310.8,1002.5
2019-10-16 15:00:00,13.92,215,3.88,310.5,1002.9
2019-10-16 16:00:00,13.6,288,3.52,310.3,1003.1
2019-10-16 17:00:00,13.59,264,3.13,310.5,1003.7
2019-10-16 18:00:00,13.04,265,2.73,311.7,1004.2
2019-10-16 19:00:00,12.29,265,2.27,313.3,1004.8
2019-10-16 20:00:00,11.74,263,1.78,314.2,1005.3
2019-10-16 21:00:00,11.28,256,1.77,313.5,1005.7
2019-10-16 22:00:00,10.89,241,1.83,311.9,1006.1
2019-10-16 23:00:00,10.57,225,1.81,310.5,1006.5
2019-10-17 00:00:00,10.56,227,1.8,309.7,1006.9
2019-10-17 01:00:00,10.65,235,1.8,308.9,1006.9
2019-10-17 02:00:00,10.59,241,1.58,308.6,1007.1
2019-10-17 03:00:00,10.33,225,1.09,308.0,1007.0
2019-10-17 04:00:00,9.64,215,1.08,307.4,1007.0
2019-10-17 05:00:00,9.0,205,1.2,306.5,1006.9
2019-10-17 06:00:00,8.66,197,1.39,305.4,1007.2
2019-10-17 07:00:00,8.64,189,1.62,304.2,1007.4
2019-10-17 08:00:00,9.17,181,1.91,301.6,1007.7
2019-10-17 09:00:00,9.77,180,2.28,301.8,1007.7
2019-10-17 10:00:00,10.63,180,2.67,302.8,1007.7
2019-10-17 11:00:00,11.53,181,3.0,303.9,1007.6
2019-10-17 12:00:00,11.82,180,3.26,305.3,1007.2
2019-10-17 13:00:00,11.92,180,3.48,306.8,1006.8
2019-10-17 14:00:00,12.15,184,3.77,307.8,1006.3
2019-10-17 15:00:00,13.09,181,4.78,309.5,1005.8
2019-10-17 16:00:00,13.23,199,5.02,307.3,1005.4
2019-10-17 17:00:00,14.1,211,4.71,305.9,1005.0
2019-10-17 18:00:00,15.95,212,5.49,306.5,1004.8
2019-10-17 19:00:00,15.13,207,4.66,308.0,1004.9
2019-10-17 20:00:00,12.69,183,3.65,309.6,1004.5
2019-10-17 21:00:00,13.17,177,3.32,308.7,1004.5
2019-10-17 22:00:00,12.77,183,3.55,307.1,1004.2
2019-10-17 23:00:00,12.53,188,3.8,305.9,1003.9
2019-10-18 00:00:00,12.43,188,3.78,305.4,1003.3
2019-10-18 01:00:00,12.41,186,3.74,305.3,1002.5
2019-10-18 02:00:00,12.24,184,3.88,307.8,1001.9
2019-10-18 03:00:00,12.19,183,4.55,311.4,1000.8
2019-10-18 04:00:00,11.84,185,5.0,316.4,999.8
2019-10-18 05:00:00,11.46,192,5.07,320.2,999.0
2019-10-18 06:00:00,11.15,206,5.2,321.8,998.5
2019-10-18 07:00:00,10.92,229,5.44,322.3,998.2
2019-10-18 08:00:00,10.56,243,5.33,323.4,998.2
2019-10-18 09:00:00,10.73,247,5.5,326.1,998.7
2019-10-18 10:00:00,11.2,243,5.79,329.5,999.5
2019-10-18 11:00:00,12.16,237,6.13,332.1,999.4
2019-10-18 12:00:00,13.06,235,6.56,333.2,999.8
2019-10-18 13:00:00,14.04,232,6.92,333.4,1000.8
2019-10-18 14:00:00,14.57,231,7.3,333.5,1000.9
2019-10-18 15:00:00,14.93,229,7.58,333.6,1000.9
2019-10-18 16:00:00,14.87,228,7.73,333.5,1000.9
2019-10-18 17:00:00,12.65,222,7.52,321.3,1001.0
2019-10-18 18:00:00,13.87,224,7.48,332.4,1001.2
2019-10-18 19:00:00,13.36,217,6.81,320.1,1001.2
2019-10-18 20:00:00,12.88,213,6.2,319.4,1001.2
2019-10-18 21:00:00,12.52,212,5.95,317.6,1001.2
2019-10-18 22:00:00,12.75,211,6.02,314.0,1000.9
2019-10-18 23:00:00,12.58,213,6.0,313.5,1000.5
2019-10-19 00:00:00,12.36,215,5.68,313.6,1000.3
2019-10-19 01:00:00,12.12,214,5.28,314.1,999.9
2019-10-19 02:00:00,11.92,214,4.97,314.7,999.7
2019-10-19 03:00:00,11.74,213,4.6,315.2,999.4
2019-10-19 04:00:00,11.56,212,4.29,316.0,999.2
2019-10-19 05:00:00,11.29,212,4.02,316.9,999.2
2019-10-19 06:00:00,11.15,215,4.16,318.2,998.7
2019-10-19 07:00:00,10.81,216,4.12,319.7,998.9
2019-10-19 08:00:00,11.17,218,4.22,323.6,998.7
2019-10-19 09:00:00,11.62,222,4.21,324.8,999.2
2019-10-19 10:00:00,11.81,233,4.47,325.5,999.8
2019-10-19 11:00:00,12.34,241,4.72,326.1,1000.3
2019-10-19 12:00:00,13.04,242,4.77,326.2,1000.6
2019-10-19 13:00:00,13.72,240,4.76,326.1,1000.9
2019-10-19 14:00:00,14.25,234,4.17,325.2,1001.1
2019-10-19 15:00:00,15.09,234,4.04,326.7,1001.1
2019-10-19 16:00:00,15.6,235,4.34,328.8,1000.8
2019-10-19 17:00:00,14.99,238,4.47,330.7,1001.2
2019-10-19 18:00:00,14.61,241,4.22,332.4,1002.0
2019-10-19 19:00:00,13.86,245,3.78,333.9,1003.0
2019-10-19 20:00:00,13.03,249,2.63,330.4,1003.7
2019-10-19 21:00:00,12.22,251,2.36,328.8,1004.2
2019-10-19 22:00:00,11.42,253,2.17,326.7,1004.7
2019-10-19 23:00:00,10.61,254,2.0,325.5,1005.3
2019-10-20 00:00:00,9.96,263,1.73,325.7,1005.8
2019-10-20 01:00:00,9.39,268,1.52,326.8,1006.0
2019-10-20 02:00:00,8.89,253,1.36,327.5,1006.5
2019-10-20 03:00:00,8.73,237,1.41,331.4,1006.7
2019-10-20 04:00:00,8.18,330,1.19,330.4,1007.0
2019-10-20 05:00:00,7.61,318,1.14,329.3,1007.2
2019-10-20 06:00:00,7.13,321,1.39,328.3,1007.8
2019-10-20 07:00:00,6.79,338,1.8,327.3,1008.1
2019-10-20 08:00:00,7.16,351,1.91,322.2,1008.3
2019-10-20 09:00:00,7.72,1,2.22,320.9,1008.9
2019-10-20 10:00:00,8.62,8,2.54,320.0,1009.4
2019-10-20 11:00:00,9.72,15,2.85,319.5,1009.8
2019-10-20 12:00:00,10.82,14,3.18,319.5,1010.1
2019-10-20 13:00:00,11.66,8,3.54,319.7,1010.3
2019-10-20 14:00:00,11.61,4,3.71,319.9,1010.7
2019-10-20 15:00:00,11.74,5,3.8,318.4,1010.7
2019-10-20 16:00:00,11.91,8,3.77,316.1,1010.7
2019-10-20 17:00:00,11.88,8,3.71,314.7,1010.8
2019-10-20 18:00:00,11.99,7,3.71,314.9,1011.8
2019-10-20 19:00:00,11.56,1,3.71,316.0,1012.6
2019-10-20 20:00:00,11.09,358,3.73,316.6,1013.1
2019-10-20 21:00:00,10.62,0,3.68,316.8,1013.1
2019-10-20 22:00:00,10.28,5,3.79,316.6,1013.3
2019-10-20 23:00:00,10.07,9,3.87,316.3,1013.5
2019-10-21 00:00:00,9.94,12,3.91,316.0,1013.9
2019-10-21 01:00:00,9.9,14,4.01,315.7,1014.4
2019-10-21 02:00:00,10.39,5,4.05,313.4,1014.6
2019-10-21 03:00:00,10.51,5,4.32,311.5,1014.5
2019-10-21 04:00:00,10.63,5,4.5,309.2,1014.2
2019-10-21 05:00:00,10.7,5,4.59,307.3,1014.2
2019-10-21 06:00:00,10.72,6,4.43,305.9,1014.7
2019-10-21 07:00:00,10.69,6,4.17,304.9,1015.4
2019-10-21 08:00:00,10.82,6,3.99,303.8,1016.1
2019-10-21 09:00:00,10.74,2,4.04,303.0,1016.5
2019-10-21 10:00:00,10.57,359,4.17,302.4,1016.9
2019-10-21 11:00:00,10.72,357,4.23,302.0,1017.3
2019-10-21 12:00:00,10.96,359,4.11,301.7,1017.9
2019-10-21 13:00:00,11.17,1,3.97,301.4,1018.7
2019-10-21 14:00:00,11.7,352,5.01,303.9,1019.4
2019-10-21 15:00:00,12.14,353,4.9,303.3,1019.3
2019-10-21 16:00:00,12.64,355,4.62,302.4,1019.3
2019-10-21 17:00:00,13.19,356,4.18,301.8,1019.6
2019-10-21 18:00:00,12.98,354,3.6,301.7,1020.1
2019-10-21 19:00:00,12.46,352,2.88,301.9,1021.1
2019-10-21 20:00:00,12.09,346,2.31,303.4,1021.8
2019-10-21 21:00:00,11.72,343,2.36,303.1,1022.1
2019-10-21 22:00:00,11.39,341,2.67,302.4,1022.4
2019-10-21 23:00:00,10.85,334,2.55,301.9,1022.6
2019-10-22 00:00:00,11.03,343,2.62,301.7,1022.8
2019-10-22 01:00:00,10.76,341,2.04,301.7,1023.1
2019-10-22 02:00:00,10.65,315,1.38,300.5,1023.5
2019-10-22 03:00:00,10.05,299,1.08,300.7,1023.5
2019-10-22 04:00:00,9.07,283,1.0,301.1,1023.1
2019-10-22 05:00:00,8.05,292,0.97,301.6,1022.9
2019-10-22 06:00:00,7.44,357,0.99,302.4,1023.2
2019-10-22 07:00:00,7.11,192,1.08,303.2,1023.6
2019-10-22 08:00:00,7.55,245,1.05,299.0,1024.1
2019-10-22 09:00:00,7.82,257,1.01,297.7,1024.5
2019-10-22 10:00:00,8.37,244,1.02,296.3,1024.8
2019-10-22 11:00:00,9.31,232,1.14,295.2,1024.9
2019-10-22 12:00:00,10.9,229,1.35,294.9,1024.9
2019-10-22 13:00:00,12.37,229,1.74,294.9,1024.7
2019-10-22 14:00:00,14.21,236,1.91,295.2,1024.5
2019-10-22 15:00:00,15.01,235,2.05,295.4,1024.0
2019-10-22 16:00:00,15.53,232,2.05,295.6,1023.7
2019-10-22 17:00:00,14.5,226,2.03,295.1,1023.2
2019-10-22 18:00:00,13.74,212,1.81,293.7,1023.0
2019-10-22 19:00:00,12.48,194,1.53,291.8,1022.9
2019-10-22 20:00:00,11.38,182,1.48,293.2,1022.9
2019-10-22 21:00:00,10.49,179,1.4,290.4,1022.8
2019-10-22 22:00:00,9.65,181,1.32,286.8,1022.7
2019-10-22 23:00:00,8.95,180,1.21,283.2,1022.5
2019-10-23 00:00:00,8.44,174,1.03,280.1,1022.2
2019-10-23 01:00:00,8.1,165,0.81,277.1,1021.8
2019-10-23 02:00:00,7.74,154,0.69,274.5,1021.4
2019-10-23 03:00:00,7.42,138,0.86,272.0,1020.8
2019-10-23 04:00:00,6.96,116,0.95,270.8,1019.8
2019-10-23 05:00:00,6.66,96,1.04,269.5,1018.9
2019-10-23 06:00:00,6.54,85,1.14,267.9,1018.2
2019-10-23 07:00:00,6.48,78,1.26,266.5,1017.8
2019-10-23 08:00:00,7.0,71,1.2,264.7,1017.4
2019-10-23 09:00:00,7.56,66,1.33,264.0,1017.0
2019-10-23 10:00:00,8.21,64,1.47,263.8,1016.6
2019-10-23 11:00:00,9.23,65,1.68,263.5,1016.0
2019-10-23 12:00:00,10.48,75,2.06,263.3,1015.2
2019-10-23 13:00:00,11.61,88,2.5,263.1,1014.1
2019-10-23 14:00:00,12.93,86,2.46,262.3,1013.4
2019-10-23 15:00:00,14.05,82,2.2,261.9,1012.3
2019-10-23 16:00:00,14.84,90,2.61,261.6,1011.2
2019-10-23 17:00:00,14.86,92,2.86,261.5,1010.2
2019-10-23 18:00:00,14.48,91,2.79,261.7,1009.6
2019-10-23 19:00:00,13.6,87,2.5,262.1,1009.2
2019-10-23 20:00:00,12.97,69,2.44,265.9,1009.1
2019-10-23 21:00:00,12.7,71,2.18,265.7,1008.5
2019-10-23 22:00:00,12.58,79,1.85,264.8,1007.8
2019-10-23 23:00:00,12.48,87,1.57,264.0,1007.1
2019-10-24 00:00:00,12.36,95,1.31,263.8,1006.7
2019-10-24 01:00:00,12.26,104,1.06,263.8,1006.3
2019-10-24 02:00:00,12.23,65,0.7,264.9,1005.9
2019-10-24 03:00:00,11.87,219,0.66,265.1,1005.4
2019-10-24 04:00:00,11.41,232,0.68,265.3,1005.0
2019-10-24 05:00:00,11.03,260,0.71,265.7,1004.6
2019-10-24 06:00:00,10.84,296,0.7,266.1,1004.4
2019-10-24 07:00:00,10.99,221,0.68,266.4,1004.2
2019-10-24 08:00:00,11.09,240,0.72,267.7,1004.1
2019-10-24 09:00:00,11.09,335,0.87,268.8,1004.1
2019-10-24 10:00:00,11.21,294,0.93,270.2,1003.8
2019-10-24 11:00:00,11.57,283,1.24,273.0,1003.8
2019-10-24 12:00:00,12.2,358,1.96,279.8,1003.8
2019-10-24 13:00:00,12.25,164,2.94,288.0,1003.9
2019-10-24 14:00:00,12.24,254,3.69,293.6,1004.1
2019-10-24 15:00:00,11.4,252,4.02,290.2,1003.9
2019-10-24 16:00:00,10.81,249,3.92,282.7,1004.4
2019-10-24 17:00:00,10.81,243,3.81,276.2,1005.1
2019-10-24 18:00:00,10.87,243,3.81,272.6,1006.0
2019-10-24 19:00:00,11.1,242,3.66,270.1,1007.0
2019-10-24 20:00:00,11.22,240,3.56,267.9,1008.2
2019-10-24 21:00:00,11.65,221,3.02,267.9,1009.0
2019-10-24 22:00:00,11.32,230,3.11,266.3,1009.6
2019-10-24 23:00:00,11.0,235,3.22,264.7,1009.9
2019-10-25 00:00:00,11.08,238,3.42,262.6,1010.6
2019-10-25 01:00:00,11.14,238,3.76,260.4,1011.3
2019-10-25 02:00:00,9.77,231,3.74,258.4,1011.9
2019-10-25 03:00:00,9.79,217,2.83,258.7,1012.2
2019-10-25 04:00:00,9.65,225,3.09,257.4,1012.4
2019-10-25 05:00:00,9.74,231,3.28,256.4,1012.7
2019-10-25 06:00:00,10.05,229,3.07,255.6,1013.5
2019-10-25 07:00:00,9.95,232,3.08,254.9,1014.2
2019-10-25 08:00:00,9.96,231,3.2,254.3,1014.7
2019-10-25 09:00:00,9.91,218,3.13,253.1,1015.1
2019-10-25 10:00:00,10.51,205,2.98,252.1,1015.4
2019-10-25 11:00:00,11.37,194,3.24,251.1,1015.1
2019-10-25 12:00:00,12.65,193,4.39,249.8,1014.5
2019-10-25 13:00:00,12.83,187,5.33,248.4,1013.6
2019-10-25 14:00:00,13.45,182,6.22,248.4,1012.7
2019-10-25 15:00:00,14.94,185,6.62,248.2,1011.7
2019-10-25 16:00:00,16.05,199,7.65,248.1,1010.7
2019-10-25 17:00:00,16.57,209,8.85,247.3,1010.1
2019-10-25 18:00:00,16.59,211,9.13,245.1,1009.8
2019-10-25 19:00:00,16.29,209,9.14,242.2,1009.7
2019-10-25 20:00:00,16.02,208,9.11,240.0,1009.7
2019-10-25 21:00:00,15.92,206,9.2,241.2,1009.5
2019-10-25 22:00:00,15.8,206,9.3,241.8,1009.1
2019-10-25 23:00:00,15.58,205,9.28,242.2,1008.8
2019-10-26 00:00:00,15.32,206,9.14,242.3,1008.8
2019-10-26 01:00:00,15.07,208,8.98,242.1,1008.8
2019-10-26 02:00:00,14.94,208,8.83,241.4,1008.7
2019-10-26 03:00:00,15.52,201,7.39,239.9,1008.5
2019-10-26 04:00:00,15.42,205,7.89,238.3,1008.3
2019-10-26 05:00:00,15.29,209,8.26,237.2,1008.0
2019-10-26 06:00:00,15.05,209,8.15,236.6,1007.8
2019-10-26 07:00:00,14.82,209,7.9,236.5,1007.6
2019-10-26 08:00:00,14.92,209,7.77,237.9,1007.5
2019-10-26 09:00:00,15.27,210,7.7,237.9,1007.6
2019-10-26 10:00:00,15.33,212,8.16,237.8,1007.7
2019-10-26 11:00:00,15.61,215,8.51,237.5,1007.5
2019-10-26 12:00:00,16.06,214,8.5,237.2,1007.4
2019-10-26 13:00:00,16.39,213,8.41,236.7,1007.0
2019-10-26 14:00:00,15.94,211,8.55,234.9,1006.8
2019-10-26 15:00:00,15.67,220,8.36,234.9,1006.4
2019-10-26 16:00:00,15.21,229,8.06,235.2,1006.0
2019-10-26 17:00:00,15.16,215,7.5,235.7,1005.8
2019-10-26 18:00:00,14.75,148,7.96,236.3,1006.8
2019-10-26 19:00:00,12.74,45,7.11,236.9,1008.1
2019-10-26 20:00:00,11.17,331,6.23,237.5,1009.6
2019-10-26 21:00:00,9.06,326,5.68,240.1,1011.3
2019-10-26 22:00:00,8.99,328,4.73,240.6,1012.8
2019-10-26 23:00:00,8.95,328,4.08,241.2,1014.3
2019-10-27 00:00:00,8.84,324,3.94,242.0,1015.6
2019-10-27 01:00:00,8.73,320,4.06,242.8,1016.7
2019-10-27 02:00:00,8.58,316,4.14,243.8,1017.9
2019-10-27 02:00:00,8.24,308,3.77,245.9,1018.7
2019-10-27 03:00:00,7.78,309,3.74,247.4,1019.6
2019-10-27 04:00:00,7.35,308,3.58,249.2,1020.1
2019-10-27 05:00:00,6.86,305,3.23,251.5,1020.8
2019-10-27 06:00:00,6.44,300,2.73,254.1,1021.5
2019-10-27 07:00:00,6.57,301,2.85,258.9,1022.3
2019-10-27 08:00:00,6.58,300,2.68,260.0,1022.9
2019-10-27 09:00:00,6.67,300,2.54,260.4,1023.3
2019-10-27 10:00:00,7.2,302,2.46,260.3,1023.8
2019-10-27 11:00:00,8.22,306,2.53,260.3,1024.2
2019-10-27 12:00:00,9.32,312,2.66,259.8,1024.4
2019-10-27 13:00:00,10.5,315,2.64,260.3,1024.6
2019-10-27 14:00:00,11.68,310,2.31,258.3,1024.4
2019-10-27 15:00:00,12.25,305,2.31,255.4,1024.2
2019-10-27 16:00:00,11.58,303,2.3,253.4,1024.2
2019-10-27 17:00:00,10.87,308,2.19,252.6,1024.5
2019-10-27 18:00:00,9.78,315,2.1,252.6,1025.0
2019-10-27 19:00:00,9.05,315,1.84,251.4,1025.5
2019-10-27 20:00:00,8.54,321,1.96,251.2,1026.1
2019-10-27 21:00:00,8.08,328,2.14,251.5,1026.5
2019-10-27 22:00:00,7.64,333,2.22,251.5,1026.6
2019-10-27 23:00:00,7.15,337,2.01,251.4,1026.7
2019-10-28 00:00:00,6.64,338,1.69,251.2,1026.4
2019-10-28 01:00:00,6.21,340,1.59,252.8,1026.1
2019-10-28 02:00:00,5.83,0,1.33,253.3,1025.9
2019-10-28 03:00:00,5.24,8,1.3,253.7,1025.6
2019-10-28 04:00:00,4.7,14,1.3,254.5,1025.3
2019-10-28 05:00:00,4.27,16,1.31,255.8,1025.2
2019-10-28 06:00:00,4.12,18,1.35,257.5,1025.6
2019-10-28 07:00:00,4.29,6,1.46,258.8,1025.9
2019-10-28 08:00:00,4.64,11,1.47,259.9,1025.9
2019-10-28 09:00:00,5.05,19,1.44,261.0,1025.8
2019-10-28 10:00:00,5.85,25,1.51,262.1,1025.7
2019-10-28 11:00:00,7.03,30,1.76,263.5,1025.7
